ts,open,high,low,close,volume
1748292000000,174.81,175.08,174.78,174.89,36210.88
1748292300000,174.88,175.0,174.59,174.87,13778.21
1748292600000,174.87,175.12,174.73,174.99,16496.07
1748292900000,175.0,175.28,174.97,175.25,20409.58
1748293200000,175.25,175.44,174.82,174.85,37300.98
1748293500000,174.86,174.86,174.5,174.73,22094.82
1748293800000,174.73,174.81,174.6,174.78,10392.54
1748294100000,174.77,174.77,174.19,174.29,13254.24
1748294400000,174.28,174.58,174.2,174.51,7111.84
1748294700000,174.51,175.0,174.46,174.89,18684.27
1748295000000,174.89,175.13,174.78,175.08,21399.21
1748295300000,175.07,175.2,174.87,174.94,18759.47
1748295600000,174.95,175.0,174.55,174.63,20091.66
1748295900000,174.63,174.81,174.49,174.73,21148.56
1748296200000,174.73,174.81,174.68,174.77,13655.45
1748296500000,174.78,175.14,174.77,174.91,13777.35
1748296800000,174.92,175.08,174.8,174.96,15873.84
1748297100000,174.96,175.03,174.71,174.83,4522.91
1748297400000,174.83,175.97,174.81,175.47,35567.63
1748297700000,175.47,175.7,174.99,174.99,17754.02
1748298000000,175.0,175.0,174.5,174.54,20738.44
1748298300000,174.55,174.61,174.42,174.5,13182.83
1748298600000,174.49,174.78,174.32,174.53,7381.02
1748298900000,174.53,174.53,174.24,174.27,8681.4
1748299200000,174.27,174.48,174.22,174.43,10182.86
1748299500000,174.43,174.48,174.03,174.03,6434.54
1748299800000,174.04,174.04,173.89,174.03,12341.26
1748300100000,174.04,174.12,173.94,174.11,7097.58
1748300400000,174.11,174.22,173.8,174.18,14499.35
1748300700000,174.18,174.55,173.9,174.46,20067.49
1748301000000,174.46,174.47,174.18,174.33,10760.11
1748301300000,174.34,174.34,174.04,174.24,11236.68
1748301600000,174.24,174.28,173.94,174.09,7349.95
1748301900000,174.09,174.23,174.01,174.2,10206.4
1748302200000,174.2,174.52,174.1,174.47,11396.37
1748302500000,174.46,174.59,174.36,174.5,7834.82
1748302800000,174.5,174.63,174.45,174.54,4343.44
1748303100000,174.53,174.71,174.41,174.6,26413.06
1748303400000,174.61,174.87,174.55,174.8,17705.41
1748303700000,174.8,174.89,174.71,174.8,12454.66
1748304000000,174.8,174.98,174.59,174.59,18567.07
1748304300000,174.59,175.02,174.5,174.97,16246.07
1748304600000,174.97,175.41,174.83,175.35,17827.99
1748304900000,175.34,175.69,175.04,175.11,30618.17
1748305200000,175.1,175.1,174.6,174.9,19233.52
1748305500000,174.9,175.0,174.61,174.66,10521.83
1748305800000,174.65,174.7,174.24,174.32,13940.44
1748306100000,174.33,174.45,174.15,174.15,13045.25
1748306400000,174.16,174.33,174.02,174.18,14163.74
1748306700000,174.19,174.55,174.18,174.28,7067.57
1748307000000,174.27,174.33,173.92,174.29,17629.45
1748307300000,174.3,174.32,173.9,174.02,12939.17
1748307600000,174.01,174.02,173.11,173.12,65161.06
1748307900000,173.13,173.5,172.92,172.96,59396.72
1748308200000,172.96,173.25,172.5,172.69,45869.48
1748308500000,172.68,172.74,172.09,172.21,109935.06
1748308800000,172.22,172.29,171.12,171.99,166328.37
1748309100000,172.0,172.19,171.58,172.05,56687.73
1748309400000,172.05,172.34,171.85,172.1,61601.43
1748309700000,172.09,172.12,171.6,171.98,56719.2
1748310000000,171.97,172.04,171.11,171.57,45230.55
1748310300000,171.58,171.92,171.33,171.83,35625.76
1748310600000,171.82,172.02,171.66,172.02,19707.26
1748310900000,172.02,172.02,171.78,171.99,10009.22
1748311200000,171.99,172.29,171.66,171.99,22722.24
1748311500000,171.98,172.3,171.96,172.3,24908.72
1748311800000,172.3,172.32,172.11,172.2,10477.79
1748312100000,172.21,172.47,171.92,172.4,28621.37
1748312400000,172.41,172.67,172.22,172.67,16547.39
1748312700000,172.67,173.03,172.53,173.03,20354.28
1748313000000,173.03,173.05,172.71,172.89,14459.44
1748313300000,172.9,173.03,172.78,172.82,20743.83
1748313600000,172.81,172.83,172.55,172.72,35986.56
1748313900000,172.72,172.75,172.38,172.47,11681.37
1748314200000,172.47,172.47,171.87,172.33,36082.25
1748314500000,172.33,172.39,172.18,172.23,10581.91
1748314800000,172.22,172.76,172.22,172.7,20987.51
1748315100000,172.69,173.03,172.69,172.87,17454.82
1748315400000,172.87,173.47,172.78,173.25,35984.9
1748315700000,173.26,173.79,173.15,173.54,76056.27
1748316000000,173.53,173.54,173.06,173.07,22848.31
1748316300000,173.06,173.28,173.05,173.17,12374.82
1748316600000,173.17,173.76,173.1,173.72,29115.95
1748316900000,173.71,173.88,173.54,173.68,15907.44
1748317200000,173.68,173.98,173.55,173.69,17048.97
1748317500000,173.69,173.98,173.51,173.66,18989.04
1748317800000,173.66,173.67,173.4,173.4,8947.84
1748318100000,173.4,173.51,173.29,173.42,9816.69
1748318400000,173.41,173.62,173.22,173.36,11456.75
1748318700000,173.35,174.08,173.29,173.87,30485.46
1748319000000,173.88,173.95,173.7,173.7,10786.14
1748319300000,173.7,173.7,173.35,173.55,9270.9
1748319600000,173.55,173.93,173.39,173.8,11691.02
1748319900000,173.8,174.02,173.76,173.8,12315.8
1748320200000,173.8,173.93,173.45,173.76,14943.92
1748320500000,173.75,173.88,173.59,173.64,7814.53
1748320800000,173.63,173.85,173.54,173.6,8071.51
1748321100000,173.6,174.15,173.54,174.04,20008.65
1748321400000,174.04,174.09,173.38,173.39,14690.08
1748321700000,173.39,173.41,172.87,173.06,28273.43
1748322000000,173.06,173.18,172.93,172.93,17888.27
1748322300000,172.94,173.05,172.58,172.66,22972.22
1748322600000,172.66,172.97,172.66,172.97,11779.34
1748322900000,172.97,172.99,172.37,172.58,34813.55
1748323200000,172.58,172.71,172.52,172.57,18317.08
1748323500000,172.56,172.69,172.5,172.59,16990.04
1748323800000,172.59,172.92,172.55,172.64,16067.99
1748324100000,172.63,173.16,172.61,173.01,13550.5
1748324400000,173.01,173.24,173.0,173.12,12363.12
1748324700000,173.12,173.4,173.01,173.4,9209.49
1748325000000,173.4,173.9,173.3,173.85,25832.39
1748325300000,173.84,173.9,173.49,173.5,17649.6
1748325600000,173.5,174.19,173.47,174.17,30965.92
1748325900000,174.16,174.71,174.04,174.26,65578.88
1748326200000,174.27,174.79,174.27,174.61,30405.88
1748326500000,174.61,174.88,174.38,174.4,48665.69
1748326800000,174.4,174.48,174.08,174.48,26533.06
1748327100000,174.48,174.51,174.2,174.29,11577.43
1748327400000,174.28,174.93,174.28,174.93,26783.83
1748327700000,174.93,175.16,174.64,174.67,40346.72
1748328000000,174.67,174.98,174.66,174.81,23721.43
1748328300000,174.82,174.9,174.36,174.57,26867.4
1748328600000,174.56,174.61,173.63,173.82,53723.28
1748328900000,173.84,173.84,173.44,173.45,23397.55
1748329200000,173.46,173.88,173.45,173.88,21068.21
1748329500000,173.87,174.27,173.73,174.06,27260.71
1748329800000,174.06,174.16,173.88,174.15,14659.53
1748330100000,174.15,174.24,174.0,174.0,9770.29
1748330400000,174.0,174.36,173.97,174.31,12924.39
1748330700000,174.31,174.44,174.19,174.34,16366.9
1748331000000,174.35,175.14,174.33,174.89,39660.07
1748331300000,174.88,175.24,174.87,175.24,24136.25
1748331600000,175.24,175.39,175.03,175.18,29117.9
1748331900000,175.18,175.69,175.18,175.61,47578.38
1748332200000,175.61,175.84,175.25,175.26,39671.42
1748332500000,175.27,175.38,175.16,175.38,18573.37
1748332800000,175.38,176.5,175.38,176.07,117278.57
1748333100000,176.07,176.33,175.9,176.09,50205.64
1748333400000,176.09,176.29,175.71,175.75,32184.02
1748333700000,175.76,176.18,175.73,176.18,22066.92
1748334000000,176.18,176.2,175.91,175.94,20854.27
1748334300000,175.93,176.17,175.93,176.01,17525.5
1748334600000,176.01,176.2,175.45,175.65,42990.1
1748334900000,175.65,175.72,175.25,175.61,25266.96
1748335200000,175.6,175.77,175.43,175.66,12539.7
1748335500000,175.66,175.79,175.47,175.51,16491.87
1748335800000,175.51,175.7,175.42,175.63,10146.14
1748336100000,175.63,175.82,175.56,175.78,11696.54
1748336400000,175.78,176.02,175.62,175.94,22187.74
1748336700000,175.93,175.99,175.77,175.95,11165.0
1748337000000,175.96,175.98,175.68,175.85,13257.72
1748337300000,175.85,175.86,175.4,175.4,15238.26
1748337600000,175.41,175.5,174.93,175.03,32783.77
1748337900000,175.03,175.22,175.03,175.1,15416.85
1748338200000,175.1,175.19,175.05,175.14,8839.0
1748338500000,175.14,175.38,175.14,175.19,9957.8
1748338800000,175.19,175.26,174.92,175.19,25548.13
1748339100000,175.19,175.62,175.16,175.48,26674.43
1748339400000,175.47,175.73,175.42,175.7,21799.24
1748339700000,175.69,175.85,175.67,175.79,15413.39
1748340000000,175.8,176.01,175.75,175.89,45220.9
1748340300000,175.9,176.01,175.7,175.88,8157.7
1748340600000,175.89,176.0,175.67,175.81,8521.54
1748340900000,175.81,175.98,175.81,175.95,11507.44
1748341200000,175.94,175.96,175.61,175.68,9718.76
1748341500000,175.67,176.06,175.65,175.93,23915.99
1748341800000,175.93,176.2,175.8,176.14,12622.87
1748342100000,176.15,176.2,175.89,176.19,16474.03
1748342400000,176.2,176.22,175.95,175.98,10444.12
1748342700000,175.98,176.09,175.85,175.9,12041.86
1748343000000,175.91,176.11,175.91,176.07,6107.12
1748343300000,176.06,176.16,175.98,176.1,7466.99
1748343600000,176.09,176.15,175.82,176.02,22065.13
1748343900000,176.01,176.44,175.99,176.36,29134.23
1748344200000,176.37,176.41,175.77,175.85,27013.59
1748344500000,175.84,175.84,175.4,175.59,47477.53
1748344800000,175.59,176.27,175.59,176.2,28872.0
1748345100000,176.21,176.67,176.21,176.47,41616.14
1748345400000,176.47,176.6,176.26,176.37,17159.68
1748345700000,176.38,176.45,176.2,176.31,15539.53
1748346000000,176.31,176.99,176.26,176.94,30457.58
1748346300000,176.93,177.09,176.48,176.54,32194.24
1748346600000,176.53,176.7,176.49,176.55,14081.37
1748346900000,176.55,176.76,176.52,176.73,21417.41
1748347200000,176.73,177.0,176.46,176.53,37752.35
1748347500000,176.54,176.8,176.51,176.57,17336.78
1748347800000,176.56,176.76,176.36,176.36,19459.56
1748348100000,176.36,176.62,176.19,176.4,36460.57
1748348400000,176.4,176.87,176.32,176.58,16841.64
1748348700000,176.58,177.2,176.58,177.09,33244.44
1748349000000,177.08,177.4,176.84,176.98,27476.8
1748349300000,176.98,176.99,176.74,176.9,14163.73
1748349600000,176.9,176.93,176.39,176.41,28622.94
1748349900000,176.41,176.8,176.33,176.68,18857.41
1748350200000,176.68,176.74,176.54,176.74,8086.3
1748350500000,176.74,176.96,176.67,176.93,10680.11
1748350800000,176.92,177.03,176.68,176.78,12686.09
1748351100000,176.78,177.66,176.72,177.48,70211.39
1748351400000,177.49,178.35,177.41,177.98,80128.12
1748351700000,177.98,178.91,177.85,178.79,115828.38
1748352000000,178.79,179.18,178.45,178.93,101810.93
1748352300000,178.92,178.92,178.28,178.63,41813.1
1748352600000,178.63,179.36,178.24,178.31,90090.68
1748352900000,178.31,178.74,178.08,178.43,57621.21
1748353200000,178.42,178.71,177.71,178.17,56638.63
1748353500000,178.17,178.66,178.12,178.2,32281.03
1748353800000,178.2,178.34,177.33,177.87,57680.23
1748354100000,177.86,178.28,177.54,177.61,63260.47
1748354400000,177.61,178.34,177.56,177.89,54198.26
1748354700000,177.9,178.18,177.21,178.12,45693.13
1748355000000,178.12,178.33,177.73,177.78,48177.1
1748355300000,177.78,178.14,177.48,177.6,26392.19
1748355600000,177.6,177.84,176.81,177.11,81870.26
1748355900000,177.12,177.12,176.68,176.78,74739.22
1748356200000,176.78,176.92,174.96,175.84,190786.93
1748356500000,175.84,176.31,175.66,176.06,59349.64
1748356800000,176.07,176.93,175.88,176.9,56225.95
1748357100000,176.9,177.35,176.77,177.07,42016.76
1748357400000,177.06,177.34,176.64,176.91,28883.18
1748357700000,176.91,177.12,176.31,177.09,36406.37
1748358000000,177.09,177.47,176.57,176.97,30113.12
1748358300000,176.98,177.76,176.55,177.48,51326.79
1748358600000,177.49,177.56,176.84,177.56,27159.31
1748358900000,177.55,178.07,177.52,177.85,32691.5
1748359200000,177.86,177.86,177.46,177.57,13934.44
1748359500000,177.57,177.79,177.26,177.72,16327.72
1748359800000,177.72,178.0,177.45,177.74,29302.81
1748360100000,177.74,177.93,177.41,177.91,21217.63
1748360400000,177.92,178.24,177.78,178.02,28716.73
1748360700000,178.02,178.64,178.01,178.27,39829.53
1748361000000,178.27,178.52,178.13,178.41,12479.64
1748361300000,178.41,178.46,178.13,178.38,22085.41
1748361600000,178.37,178.42,178.01,178.31,23832.35
1748361900000,178.3,178.3,177.52,177.75,38113.19
1748362200000,177.75,177.86,177.41,177.71,21021.53
1748362500000,177.71,178.75,177.7,178.37,55426.71
1748362800000,178.38,178.54,178.22,178.35,18703.28
1748363100000,178.36,178.38,177.89,177.95,16464.07
1748363400000,177.96,178.61,177.94,178.29,15735.5
1748363700000,178.29,179.0,178.18,178.75,34022.6
1748364000000,178.75,178.85,178.48,178.82,13752.55
1748364300000,178.82,179.03,178.63,178.93,30336.18
1748364600000,178.94,178.96,178.46,178.46,18077.89
1748364900000,178.45,178.45,177.87,178.1,39032.41
1748365200000,178.1,178.76,178.04,178.61,19995.62
1748365500000,178.62,179.21,178.56,178.92,35123.76
1748365800000,178.93,179.07,178.29,178.31,36129.58
1748366100000,178.31,178.77,178.3,178.47,26516.68
1748366400000,178.47,178.68,178.06,178.17,15863.93
1748366700000,178.17,178.28,177.89,178.23,16689.44
1748367000000,178.23,178.29,177.87,178.13,17866.56
1748367300000,178.14,178.5,178.06,178.18,21660.38
1748367600000,178.17,178.81,178.1,178.69,31009.5
1748367900000,178.69,179.25,178.69,179.07,59619.92
1748368200000,179.08,179.16,178.5,178.55,44348.45
1748368500000,178.56,178.77,178.33,178.34,20389.6
1748368800000,178.34,178.51,178.19,178.39,14055.3
1748369100000,178.4,178.92,178.36,178.74,27899.66
1748369400000,178.75,178.87,178.48,178.65,11878.62
1748369700000,178.65,179.1,178.63,178.94,35676.04
1748370000000,178.95,178.95,178.55,178.62,19349.18
1748370300000,178.63,178.87,178.48,178.54,17550.96
1748370600000,178.55,178.8,178.34,178.39,20693.92
1748370900000,178.39,178.6,178.27,178.31,11135.87
1748371200000,178.31,178.32,177.9,178.26,20238.78
1748371500000,178.27,178.5,178.09,178.5,9550.25
1748371800000,178.5,178.68,178.37,178.62,7599.69
1748372100000,178.62,178.7,178.47,178.48,11283.03
1748372400000,178.48,178.7,178.17,178.62,22978.85
1748372700000,178.62,179.17,178.56,179.16,47925.51
1748373000000,179.16,179.16,178.52,179.01,29667.45
1748373300000,179.01,179.01,178.56,178.74,8352.92
1748373600000,178.75,178.8,178.52,178.59,3745.71
1748373900000,178.59,178.62,178.34,178.49,12955.69
1748374200000,178.49,178.77,178.25,178.36,19606.99
1748374500000,178.36,178.36,177.72,178.25,26037.34
1748374800000,178.25,178.45,178.02,178.03,8608.12
1748375100000,178.04,178.32,177.89,177.96,8503.7
1748375400000,177.96,178.08,177.87,178.02,8970.52
1748375700000,178.03,178.08,177.3,177.41,40758.05
1748376000000,177.42,177.72,177.06,177.54,58296.21
1748376300000,177.54,177.96,177.34,177.89,16114.18
1748376600000,177.9,178.11,177.8,177.93,18665.77
1748376900000,177.94,178.31,177.92,178.22,17731.15
1748377200000,178.22,178.28,177.96,178.2,7286.79
1748377500000,178.2,178.31,178.11,178.21,3958.6
1748377800000,178.21,178.33,178.0,178.27,4549.14
1748378100000,178.27,178.57,178.06,178.29,9194.46
1748378400000,178.29,178.29,177.8,177.87,11845.82
1748378700000,177.87,178.12,177.69,178.08,5090.5
1748379000000,178.08,178.22,177.89,178.09,3965.52
1748379300000,178.09,178.24,177.92,177.97,9506.12
1748379600000,177.96,178.18,177.93,178.01,17519.16
1748379900000,178.01,178.1,177.75,178.04,8084.64
1748380200000,178.05,178.2,177.9,178.2,6677.32
1748380500000,178.19,178.2,177.84,177.84,6882.3
1748380800000,177.85,177.85,176.79,177.06,48005.09
1748381100000,177.06,177.51,176.46,176.84,39562.86
1748381400000,176.84,177.32,176.42,176.78,25553.15
1748381700000,176.78,176.83,175.81,176.07,51873.36
1748382000000,176.07,176.22,175.81,176.08,26997.91
1748382300000,176.08,176.25,176.01,176.24,9998.63
1748382600000,176.24,176.46,176.24,176.46,11432.92
1748382900000,176.46,176.58,176.04,176.34,18538.57
1748383200000,176.34,176.75,176.1,176.6,21313.75
1748383500000,176.59,176.91,176.48,176.5,22859.53
1748383800000,176.5,176.57,175.51,175.84,43648.9
1748384100000,175.85,175.85,175.45,175.59,37681.83
1748384400000,175.59,176.19,175.53,176.14,21217.22
1748384700000,176.14,176.52,176.11,176.19,26315.55
1748385000000,176.19,176.33,175.99,176.25,17519.42
1748385300000,176.25,176.53,176.14,176.39,9014.44
1748385600000,176.38,176.51,176.31,176.45,14376.51
1748385900000,176.44,176.8,176.41,176.45,15323.26
1748386200000,176.44,176.51,176.32,176.38,5951.61
1748386500000,176.37,176.7,176.32,176.54,5608.7
1748386800000,176.54,176.78,176.45,176.59,12096.13
1748387100000,176.59,176.84,176.43,176.67,12826.41
1748387400000,176.67,176.95,176.54,176.68,16973.23
1748387700000,176.68,176.83,176.59,176.59,9711.22
1748388000000,176.6,176.77,176.48,176.51,8093.67
1748388300000,176.51,176.52,176.09,176.12,19207.86
1748388600000,176.12,176.34,176.02,176.31,11900.07
1748388900000,176.32,176.59,176.22,176.59,9770.37
1748389200000,176.59,176.65,176.44,176.44,9435.51
1748389500000,176.44,176.61,176.41,176.53,9663.79
1748389800000,176.53,176.7,176.48,176.66,5571.66
1748390100000,176.67,176.78,176.56,176.62,6965.84
1748390400000,176.62,176.72,176.51,176.56,7101.73
1748390700000,176.56,176.56,176.23,176.37,16299.74
1748391000000,176.37,176.4,176.0,176.03,22031.08
1748391300000,176.03,176.34,176.0,176.04,11505.39
1748391600000,176.04,176.48,175.75,176.4,18836.51
1748391900000,176.4,176.99,176.3,176.85,22246.22
1748392200000,176.85,177.14,176.6,176.65,21253.55
1748392500000,176.65,176.78,176.28,176.28,15761.63
1748392800000,176.28,176.81,176.28,176.8,11619.5
1748393100000,176.79,176.94,176.4,176.42,14699.08
1748393400000,176.42,176.82,176.3,176.8,9787.29
1748393700000,176.8,177.3,176.78,177.17,23369.49
1748394000000,177.16,177.36,177.01,177.01,15586.22
1748394300000,177.02,177.02,176.58,176.62,14935.49
1748394600000,176.61,176.76,176.52,176.53,13312.43
1748394900000,176.53,176.53,176.1,176.21,17313.73
1748395200000,176.2,176.38,176.02,176.26,14419.22
1748395500000,176.26,176.26,176.01,176.12,11840.26
1748395800000,176.13,176.3,175.85,176.17,21029.15
1748396100000,176.17,176.29,176.0,176.23,18578.96
1748396400000,176.23,176.58,175.87,176.31,15870.3
1748396700000,176.31,176.73,176.19,176.63,11844.55
1748397000000,176.63,176.71,176.4,176.44,7698.64
1748397300000,176.44,176.47,175.13,175.38,68334.97
1748397600000,175.37,175.38,174.83,174.92,70259.38
1748397900000,174.91,175.17,174.74,175.0,42591.23
1748398200000,174.99,175.16,174.82,174.91,23050.84
1748398500000,174.9,174.99,174.71,174.82,18725.96
1748398800000,174.82,174.89,174.48,174.62,30381.51
1748399100000,174.62,174.7,174.27,174.48,46644.13
1748399400000,174.48,174.82,174.4,174.68,26173.66
1748399700000,174.69,174.97,174.4,174.55,40299.74
1748400000000,174.56,174.85,174.53,174.7,21065.66
1748400300000,174.7,174.81,174.53,174.75,19264.25
1748400600000,174.75,174.79,174.54,174.6,17138.93
1748400900000,174.61,174.63,174.44,174.52,13793.13
1748401200000,174.52,174.62,174.32,174.43,12047.77
1748401500000,174.43,174.64,174.43,174.6,8443.36
1748401800000,174.6,174.92,174.6,174.86,17862.15
1748402100000,174.86,174.87,174.41,174.61,18943.33
1748402400000,174.62,174.67,174.15,174.17,19978.95
1748402700000,174.18,174.46,174.12,174.33,65487.82
1748403000000,174.33,174.62,174.28,174.61,14856.2
1748403300000,174.61,174.79,174.47,174.65,12087.46
1748403600000,174.65,175.08,174.54,174.8,15568.13
1748403900000,174.8,175.01,174.77,174.88,10741.41
1748404200000,174.88,175.23,174.85,175.14,22964.62
1748404500000,175.14,175.2,175.02,175.02,10756.32
1748404800000,175.02,175.02,174.7,174.7,19378.86
1748405100000,174.7,174.98,174.54,174.55,18893.6
1748405400000,174.56,174.66,174.46,174.64,10723.2
1748405700000,174.65,174.78,174.59,174.69,6423.54
1748406000000,174.69,174.87,174.44,174.44,10299.82
1748406300000,174.44,174.49,174.25,174.37,16083.81
1748406600000,174.37,174.58,174.34,174.57,11741.37
1748406900000,174.57,175.08,174.57,175.05,17760.71
1748407200000,175.05,175.1,174.94,174.94,14478.12
1748407500000,174.94,175.25,174.87,175.05,35004.4
1748407800000,175.05,175.09,174.94,174.94,4476.49
1748408100000,174.94,174.94,174.77,174.79,9409.78
1748408400000,174.79,174.83,174.55,174.64,21000.17
1748408700000,174.63,174.64,174.38,174.44,11691.38
1748409000000,174.44,174.7,174.4,174.66,3811.6
1748409300000,174.66,174.84,174.51,174.67,19357.96
1748409600000,174.67,174.83,174.62,174.79,5239.27
1748409900000,174.79,174.87,174.72,174.82,4041.4
1748410200000,174.81,175.02,174.78,174.99,11755.39
1748410500000,174.99,175.07,174.66,174.67,15544.62
1748410800000,174.66,174.75,174.5,174.75,7291.03
1748411100000,174.75,174.78,174.62,174.76,5431.8
1748411400000,174.76,174.79,174.55,174.66,9211.61
1748411700000,174.66,174.69,174.43,174.47,13964.29
1748412000000,174.47,174.5,173.77,173.99,52986.7
1748412300000,174.0,174.17,173.88,173.9,14709.39
1748412600000,173.9,173.95,173.66,173.67,27479.39
1748412900000,173.67,174.02,173.61,173.85,20176.23
1748413200000,173.85,174.09,173.84,173.97,8399.6
1748413500000,173.97,174.18,173.76,174.17,14835.58
1748413800000,174.17,174.17,173.8,173.81,7437.48
1748414100000,173.81,173.86,173.6,173.84,17297.57
1748414400000,173.84,174.06,173.81,174.02,8991.67
1748414700000,174.02,174.15,173.93,174.14,7242.15
1748415000000,174.15,174.28,174.03,174.25,11906.87
1748415300000,174.25,174.28,173.9,173.95,14360.91
1748415600000,173.94,174.12,173.7,174.05,14698.67
1748415900000,174.05,174.36,173.91,174.28,12900.49
1748416200000,174.28,174.35,174.1,174.16,11370.91
1748416500000,174.16,174.35,174.06,174.19,11744.28
1748416800000,174.19,174.21,173.95,174.01,15639.36
1748417100000,174.01,174.05,173.91,173.95,8455.83
1748417400000,173.95,174.19,173.9,174.19,10814.69
1748417700000,174.19,174.35,174.1,174.2,8338.4
1748418000000,174.21,174.44,174.17,174.36,11549.01
1748418300000,174.36,174.47,174.27,174.3,43790.26
1748418600000,174.3,174.32,174.1,174.23,22618.25
1748418900000,174.22,174.22,173.71,173.79,26577.13
1748419200000,173.79,173.86,173.71,173.83,16120.01
1748419500000,173.82,174.09,173.76,173.9,39906.85
1748419800000,173.9,173.91,173.34,173.62,35309.92
1748420100000,173.62,173.69,173.5,173.59,12157.84
1748420400000,173.59,173.98,173.59,173.86,15192.09
1748420700000,173.86,174.2,173.86,174.06,11022.21
1748421000000,174.05,174.05,173.45,173.81,18934.8
1748421300000,173.81,174.18,173.63,174.13,16592.97
1748421600000,174.13,174.3,174.04,174.28,17137.06
1748421900000,174.27,174.35,173.94,174.08,17399.81
1748422200000,174.08,174.1,173.83,173.87,9903.73
1748422500000,173.88,174.0,173.83,174.0,9011.73
1748422800000,173.99,174.05,173.71,173.72,9724.22
1748423100000,173.73,173.86,173.61,173.65,8645.87
1748423400000,173.65,173.76,173.45,173.52,12202.98
1748423700000,173.52,173.64,173.23,173.58,31812.01
1748424000000,173.58,173.65,173.2,173.28,18995.9
1748424300000,173.29,173.36,173.09,173.12,19662.34
1748424600000,173.13,173.41,173.1,173.23,27364.81
1748424900000,173.24,173.48,172.77,173.36,56799.0
1748425200000,173.35,173.6,173.2,173.52,32703.16
1748425500000,173.52,173.69,173.44,173.49,20580.05
1748425800000,173.49,173.56,173.3,173.4,12311.67
1748426100000,173.39,173.43,173.14,173.31,14298.23
1748426400000,173.31,173.33,172.75,172.85,26785.61
1748426700000,172.84,173.28,172.8,173.24,19807.04
1748427000000,173.24,173.57,173.16,173.52,15563.71
1748427300000,173.51,173.75,173.08,173.21,39871.58
1748427600000,173.22,173.43,173.14,173.43,19710.8
1748427900000,173.43,173.59,173.27,173.57,13975.99
1748428200000,173.58,173.9,173.48,173.78,17969.6
1748428500000,173.78,173.86,173.61,173.67,18539.12
1748428800000,173.66,173.81,173.62,173.72,9761.93
1748429100000,173.71,174.1,173.66,174.06,21401.14
1748429400000,174.07,174.2,173.93,173.96,29812.23
1748429700000,173.96,174.07,173.65,173.89,48096.85
1748430000000,173.89,174.11,173.83,174.11,22721.91
1748430300000,174.11,174.16,173.99,174.1,18089.08
1748430600000,174.09,174.13,173.84,173.87,14079.07
1748430900000,173.88,174.04,173.66,173.67,12064.57
1748431200000,173.67,173.71,173.56,173.59,11399.92
1748431500000,173.59,173.71,173.57,173.6,6970.63
1748431800000,173.6,174.06,173.57,173.93,11577.08
1748432100000,173.93,174.2,173.93,174.12,21162.8
1748432400000,174.12,174.21,174.05,174.14,12265.14
1748432700000,174.15,174.32,174.09,174.3,13783.04
1748433000000,174.3,174.39,174.15,174.34,18152.22
1748433300000,174.33,174.45,174.27,174.41,27706.34
1748433600000,174.41,174.48,174.09,174.13,32715.26
1748433900000,174.13,174.55,174.13,174.32,32902.15
1748434200000,174.32,174.47,174.3,174.4,6674.42
1748434500000,174.4,174.62,174.3,174.53,27903.71
1748434800000,174.53,174.91,174.5,174.66,38785.82
1748435100000,174.67,174.79,174.56,174.73,26494.56
1748435400000,174.72,174.77,174.54,174.63,19615.52
1748435700000,174.63,174.96,174.6,174.84,21615.48
1748436000000,174.84,175.0,174.7,174.97,37070.45
1748436300000,174.96,175.02,174.45,174.49,22868.4
1748436600000,174.49,174.57,174.03,174.2,20712.23
1748436900000,174.21,174.21,174.03,174.15,9905.74
1748437200000,174.16,174.19,173.9,173.95,27331.61
1748437500000,173.96,174.18,173.67,174.1,34766.71
1748437800000,174.1,174.23,173.94,174.0,15538.31
1748438100000,174.0,174.05,173.71,173.75,14082.98
1748438400000,173.74,173.92,173.41,173.77,62947.95
1748438700000,173.76,173.9,173.62,173.87,15744.92
1748439000000,173.88,174.35,173.55,174.34,35651.61
1748439300000,174.34,174.43,173.74,174.1,41710.08
1748439600000,174.1,174.13,173.12,173.31,54431.7
1748439900000,173.31,173.31,172.27,172.79,110474.73
1748440200000,172.78,173.13,172.73,173.09,51698.13
1748440500000,173.09,173.13,172.41,172.48,47121.98
1748440800000,172.47,172.87,172.22,172.55,82533.78
1748441100000,172.55,172.58,172.0,172.08,87676.18
1748441400000,172.08,172.39,171.88,172.0,72438.32
1748441700000,172.0,172.24,171.3,171.54,136339.25
1748442000000,171.55,172.11,171.49,172.1,71166.54
1748442300000,172.1,172.11,171.61,172.01,48544.26
1748442600000,172.01,172.01,171.51,171.71,41549.72
1748442900000,171.71,171.72,170.73,170.93,107882.26
1748443200000,170.92,171.4,170.81,171.23,58784.52
1748443500000,171.23,171.6,170.93,171.0,55431.15
1748443800000,171.0,171.23,170.66,170.89,50566.85
1748444100000,170.89,170.89,169.93,170.09,158582.28
1748444400000,170.09,170.37,169.9,170.19,100572.04
1748444700000,170.18,170.49,169.33,169.42,149604.5
1748445000000,169.42,169.47,168.88,168.93,180176.42
1748445300000,168.94,169.75,168.85,169.64,79930.07
1748445600000,169.64,170.03,169.6,169.98,57075.56
1748445900000,169.98,170.0,169.71,169.96,49229.68
1748446200000,169.96,169.97,169.67,169.81,26831.82
1748446500000,169.81,170.34,169.76,170.31,29314.74
1748446800000,170.32,170.33,170.06,170.21,23378.32
1748447100000,170.21,170.24,169.73,169.86,26666.69
